"1.x_coordinates, 2.y_coordinates, 3.brightness, 4.mean_brightness, 5.max_brightness, 6.radius"
2459.0,4264.0,41.375,3460.375,3486.0,0.3989422804014327
177.0,4262.0,0.0,3453.5,3463.0,0.0
6.5,4264.5,56.25,3456.5,3478.0,0.4886025119029199
2435.5,4266.5,1362.3000000000052,3466.8,3511.0,2.1297689729449574
1491.0,4267.5,2741.331683168304,3456.29702970297,3496.0,3.4202175833204396
1487.5,4270.5,183.27272727272702,3449.5454545454545,3466.0,0.9772050238058398
938.0,4261.5,402.36842105262895,3455.578947368421,3469.0,1.3231418571003069
1764.0,4261.0,1238.1944444444343,3468.5277777777774,3536.0,1.9947114020071635
5.0,4258.5,0.0,3462.0,3497.0,0.0
1221.5,4258.5,457.72222222221944,3460.611111111111,3479.0,1.3231418571003069
258.5,4258.5,292.0,3455.5,3483.0,1.1283791670955126
2057.5,4257.5,373.3333333333296,3454.555555555555,3479.0,1.2927207364566027
1236.0,4261.0,2368.6119402985028,3466.8507462686566,3532.0,2.806807738882166
2376.5,4256.5,0.0,3455.5,3468.0,0.0
852.5,4254.5,257.5999999999981,3455.7999999999997,3466.0,1.055502061411188
1765.5,4253.0,608.1818181818217,3452.787878787879,3472.0,1.692568750643269
1283.5,4251.5,92.625,3449.875,3463.0,0.690988298942671
86.0,4252.5,0.0,3458.4,3469.0,0.0
2452.0,4251.5,36.625,3455.625,3482.0,0.3989422804014327
2144.0,4258.5,25848.146118721386,3555.401826484018,3928.0,5.491799497060519
113.0,4250.5,20.666666666666515,3460.333333333333,3490.0,0.28209479177387814
17.0,4251.5,0.0,3458.0,3463.0,0.0
1541.5,4251.0,951.1363636363683,3461.2727272727275,3500.0,1.8923493915151202
370.0,4248.5,118.30000000000064,3452.8,3471.0,0.7463526651802308
43.5,4249.0,0.0,3447.4,3457.0,0.0
387.0,4251.0,1919.959677419349,3462.1451612903224,3500.0,2.661276943046203
157.0,4250.0,911.9999999999932,3462.428571428571,3491.0,1.828183197857863
92.0,4247.5,40.166666666666515,3459.1666666666665,3501.0,0.3989422804014327
64.0,4274.5,1699363.22007722,4351.69111969112,37694.0,17.028808129561895
65.5,4297.5,335.0,3452.5,3491.0,1.2615662610100802
45.5,4294.0,385.4500000000012,3448.65,3489.0,1.438406847937898
71.5,4287.0,366.9230769230785,3467.923076923077,3556.0,1.0925484305920792
75.0,4282.5,467.60869565217035,3450.173913043478,3511.0,1.5450968080927583
34.0,4277.5,362.5,3455.25,3494.0,1.2615662610100802
80.5,4277.5,524.2800000000025,3449.84,3498.0,1.6448811606198852
34.0,4274.5,270.8571428571413,3452.8571428571427,3488.0,1.1283791670955126
80.0,4268.5,248.65384615384642,3452.153846153846,3488.0,1.0925484305920792
75.0,4257.5,284.75,3452.5,3499.0,1.1631066229203195
52.5,4254.0,190.1666666666656,3446.1666666666665,3471.0,1.055502061411188
2255.5,4246.5,306.5000000000009,3459.866666666667,3485.0,1.0925484305920792
904.0,4251.0,10758.184931506832,3506.821917808219,3669.0,4.41548191353528
223.0,4247.5,290.58823529411643,3463.705882352941,3481.0,1.0171072362820548
53.0,4245.0,0.0,3450.6666666666665,3455.0,0.0
1236.5,4246.0,337.77777777777374,3452.7777777777774,3468.0,1.2615662610100802
2420.0,4243.5,0.0,3456.4,3463.0,0.0
14.5,4244.0,204.599999999999,3456.2,3497.0,0.9356025796273888
284.5,4243.5,1439.3571428571317,3472.3095238095234,3529.0,2.072964896828013
1151.0,4241.5,4275.753968253957,3509.015873015873,3687.0,2.749519921161698
925.0,4245.5,12333.923076923053,3513.5128205128203,3721.0,4.557380834809874
786.5,4239.5,0.0,3448.0,3452.0,0.0
1708.0,4238.5,470.3999999999987,3452.6,3477.0,1.4927053303604616
89.5,4239.5,15.850000000000136,3450.7000000000003,3462.0,0.28209479177387814
7.0,4241.0,883.5000000000018,3459.159090909091,3528.0,1.8712051592547776
8.5,4238.0,214.61538461538566,3447.6153846153848,3480.0,1.0925484305920792
1802.0,4238.0,833.9999999999945,3465.333333333333,3493.0,1.692568750643269
1298.5,4245.5,7161.601351351397,3480.4729729729734,3610.0,4.305990114968427
1968.5,4238.5,2230.520833333328,3482.7291666666665,3569.0,2.360174359706574
1571.5,4239.0,5224.320224719093,3492.067415730337,3622.0,3.3733630743029304
3.5,4235.0,44.714285714285325,3463.7142857142853,3484.0,0.3989422804014327
2395.5,4238.0,1323.5094339622551,3468.018867924528,3550.0,2.072964896828013
2016.0,4235.0,357.00000000000045,3451.4545454545455,3467.0,1.3231418571003069
168.0,4234.0,31.28571428571422,3450.285714285714,3466.0,0.3989422804014327
2458.0,4233.0,16.388888888888687,3451.7777777777774,3463.0,0.28209479177387814
2444.0,4239.5,23155.319444444456,3597.8055555555557,4548.0,4.539886026146521
1245.0,4235.0,1386.3414634146338,3468.512195121951,3510.0,2.111004122822376
128.0,4232.5,0.0,3451.6000000000004,3470.0,0.0
111.5,4233.0,35.0,3454.0,3468.0,0.3989422804014327
93.0,4233.0,0.0,3452.333333333333,3466.0,0.0
65.5,4233.0,0.0,3459.6000000000004,3473.0,0.0
1896.5,4232.5,642.7826086956538,3464.913043478261,3494.0,1.4927053303604616
860.0,4232.5,116.03846153846166,3452.153846153846,3459.0,0.7463526651802308
1640.5,4232.5,1066.6666666666697,3472.3333333333335,3533.0,1.7841241161527712
181.5,4242.0,54757.94018058675,3562.1580135440176,4255.0,7.802356421790148
178.5,4252.5,293.15000000000236,3441.55,3471.0,1.438406847937898
172.0,4247.0,298.79999999999836,3452.2,3476.0,1.196826841204298
192.5,4241.5,518.7045454545485,3454.7727272727275,3495.0,1.5191269449366247
175.5,4233.0,271.79999999999836,3449.2,3494.0,1.196826841204298
89.0,4232.5,19.375,3457.75,3471.0,0.28209479177387814
2033.5,4231.5,1148.0,3475.0,3539.0,1.8062879984608917
197.0,4231.0,32.70000000000027,3451.7000000000003,3470.0,0.3989422804014327
68.5,4231.0,323.0,3457.0,3480.0,1.1631066229203195
53.0,4230.0,248.25,3460.375,3485.0,0.9772050238058398
2441.0,4229.0,17.0,3453.0,3468.0,0.28209479177387814
1098.5,4230.0,1687.304347826081,3470.1304347826085,3521.0,2.2917489221187703
78.0,4229.0,18.0,3455.0,3462.0,0.28209479177387814
2400.0,4224.0,57.85714285714266,3457.5714285714284,3473.0,0.4886025119029199
1230.0,4224.0,99.75,3452.25,3463.0,0.690988298942671
42.5,4224.0,17.083333333333258,3453.1666666666665,3462.0,0.28209479177387814
1612.5,4222.5,74.0625,3448.625,3466.0,0.6307831305050401
1181.0,4224.0,425.0526315789448,3454.4210526315787,3469.0,1.381976597885342
1106.0,4225.0,668.6666666666615,3458.333333333333,3481.0,1.6448811606198852
644.5,4225.0,548.0769230769283,3455.538461538462,3474.0,1.5450968080927583
553.5,4223.0,44.8125,3448.875,3458.0,0.4886025119029199
85.5,4224.5,1469.2282608695664,3468.804347826087,3537.0,2.1668112103298047
2216.5,4222.5,314.4642857142833,3460.928571428571,3491.0,1.0925484305920792
164.5,4223.5,1359.8000000000047,3471.3,3542.0,2.0342144725641096
17.5,4221.5,68.14285714285666,3464.428571428571,3497.0,0.4886025119029199
89.5,4219.5,0.0,3457.0,3467.0,0.0
87.5,4218.0,62.0,3450.0,3467.0,0.5641895835477563
2283.0,4224.5,8909.376811594188,3503.050724637681,3683.0,4.1073621666150775
1039.5,4217.0,665.840000000001,3464.92,3502.0,1.5191269449366247
281.5,4216.5,103.09090909090946,3453.3636363636365,3466.0,0.690988298942671
1583.0,4217.0,3135.199999999986,3474.985714285714,3543.0,2.985410660720923
2457.5,4212.0,0.0,3453.333333333333,3466.0,0.0
1836.5,4212.5,170.76923076923094,3453.153846153846,3483.0,0.8920620580763856
1404.0,4211.5,175.96428571428487,3446.0714285714284,3453.0,1.0171072362820548
991.0,4210.5,63.714285714285325,3450.8571428571427,3462.0,0.5641895835477563
1693.5,4213.0,1071.6216216216253,3461.864864864865,3482.0,1.9947114020071635
985.0,4209.5,732.3030303030291,3453.060606060606,3472.0,1.8498192550829797
584.5,4223.0,465277.7946537058,4045.2150668286754,21187.0,10.874379187672197
1975.0,4206.5,500.4000000000033,3460.7000000000003,3475.0,1.381976597885342
2435.0,4208.0,1517.375,3468.75,3521.0,2.203230756026887
1462.0,4205.5,274.2857142857133,3455.5714285714284,3478.0,1.0925484305920792
171.0,4207.5,1867.2424242424272,3462.4242424242425,3519.0,2.6160394784772456
2448.0,4204.5,290.222222222219,3455.2777777777774,3468.0,1.1283791670955126
526.0,4203.5,205.3333333333344,3448.3333333333335,3454.0,1.055502061411188
360.5,4201.0,34.5,3453.5,3456.0,0.3989422804014327
1021.5,4201.5,1076.599999999998,3462.942857142857,3488.0,1.974663542417147
518.0,4201.5,555.0,3456.0,3480.0,1.5450968080927583
2553.5,4199.0,0.0,3462.0,3501.0,0.0
2537.0,4199.5,0.0,3460.7777777777774,3497.0,0.0
349.0,4210.5,170392.67924528307,3819.4528301886794,10103.0,8.229242266794767
90.5,4199.0,209.625,3451.25,3477.0,1.0171072362820548
1315.0,4199.5,1070.5645161290306,3466.5806451612902,3522.0,1.8923493915151202
2544.0,4197.0,22.0,3463.0,3475.0,0.28209479177387814
2505.5,4196.0,0.0,3452.4,3464.0,0.0
2498.0,4198.5,39.928571428571104,3458.928571428571,3480.0,0.3989422804014327
425.5,4196.0,38.0,3457.0,3464.0,0.3989422804014327
2307.0,4196.0,302.99999999999886,3454.6470588235293,3473.0,1.1631066229203195
2267.5,4194.5,95.3125,3457.125,3473.0,0.6307831305050401
720.0,4196.5,418.2608695652143,3451.173913043478,3464.0,1.438406847937898
1770.0,4196.5,4669.116279069756,3489.7441860465115,3596.0,3.2410224072142872
2546.5,4193.0,598.0,3465.0,3531.0,1.438406847937898
2491.5,4190.5,60.20000000000073,3449.1000000000004,3462.0,0.5641895835477563
741.5,4190.0,0.0,3449.6000000000004,3458.0,0.0
2216.5,4194.0,14393.333333333352,3532.3333333333335,3890.0,4.495851173323102
99.0,4189.0,0.0,3457.875,3469.0,0.0
1514.5,4188.5,667.7419354838694,3456.0967741935483,3482.0,1.692568750643269
9.0,4188.0,27.6875,3474.375,3513.0,0.28209479177387814
2507.5,4185.0,0.0,3466.0,3470.0,0.0
2487.5,4186.0,0.0,3460.428571428571,3480.0,0.0
2346.0,4186.0,172.6363636363642,3457.3636363636365,3473.0,0.8462843753216345
1311.5,4186.5,140.2941176470581,3450.176470588235,3461.0,0.8462843753216345
1199.0,4185.0,636.1199999999994,3460.04,3486.0,1.5706373285785544
1108.5,4191.5,31911.490039840653,3569.5258964143427,4135.0,5.808687281605183
78.5,4186.5,1371.510204081622,3470.755102040816,3528.0,2.0536810833075387
1314.5,4182.5,27.33333333333303,3446.333333333333,3453.0,0.3989422804014327
599.0,4183.0,151.66666666666742,3449.3333333333335,3460.0,0.8920620580763856
482.0,4186.0,3307.180722891586,3470.674698795181,3530.0,3.1915382432114616
2073.5,4181.5,375.99999999999636,3460.7777777777774,3488.0,1.196826841204298
205.5,4180.5,15.083333333333258,3449.1666666666665,3452.0,0.28209479177387814
1900.5,4182.5,4329.285714285728,3479.5494505494507,3537.0,3.3733630743029304
2565.0,4178.5,39.83333333333303,3458.833333333333,3471.0,0.3989422804014327
2522.5,4178.0,0.0,3454.75,3483.0,0.0
151.5,4177.5,14.583333333333258,3448.1666666666665,3456.0,0.28209479177387814
768.0,4177.5,74.16666666666629,3448.6666666666665,3458.0,0.6307831305050401
1462.0,4176.0,470.1666666666624,3463.7777777777774,3499.0,1.2927207364566027
665.5,4176.5,161.85714285714107,3448.428571428571,3456.0,0.9356025796273888
203.5,4176.0,35.666666666666515,3454.6666666666665,3475.0,0.3989422804014327
967.0,4178.5,7240.047058823518,3524.6941176470586,3819.0,3.3018348840901828
1186.5,4175.5,253.125,3452.75,3468.0,1.0925484305920792
1505.5,4175.0,1624.8645833333226,3464.770833333333,3507.0,2.3769729657196956
957.0,4172.5,165.90909090909236,3452.1818181818185,3460.0,0.8920620580763856
879.5,4173.0,618.708333333331,3458.9166666666665,3487.0,1.5706373285785544
522.0,4173.5,498.91304347826167,3455.9565217391305,3479.0,1.4658075357087597
1728.0,4173.0,966.2857142857149,3452.904761904762,3480.0,2.1297689729449574
572.0,4170.5,91.94444444444343,3455.7777777777774,3471.0,0.6307831305050401
2550.0,4169.5,137.375,3458.25,3482.0,0.7463526651802308
1330.5,4167.5,40.07142857142799,3445.7142857142853,3448.0,0.4886025119029199
1306.5,4173.0,3690.260869565225,3474.913043478261,3602.0,3.2410224072142872
2525.5,4167.0,0.0,3454.8,3470.0,0.0
521.0,4168.0,116.72727272727388,3448.1818181818185,3452.0,0.7978845608028654
2053.0,4171.0,10042.2857142857,3505.5714285714284,3674.0,4.296739856991561
248.5,4166.0,51.1875,3453.125,3469.0,0.4886025119029199
16.0,4165.5,0.0,3452.2000000000003,3474.0,0.0
2144.0,4166.0,430.15789473684026,3458.1052631578946,3489.0,1.3231418571003069
1323.5,4167.0,583.3928571428539,3454.3571428571427,3470.0,1.6205112036071436
1303.0,4161.5,28.714285714285325,3447.7142857142853,3456.0,0.3989422804014327
2513.5,4160.5,66.42857142857133,3463.285714285714,3498.0,0.4886025119029199
981.0,4162.5,817.9629629629574,3465.7407407407404,3495.0,1.6688952945311364
73.0,4161.0,48.0,3451.0,3456.0,0.4886025119029199
93.0,4159.5,49.6875,3452.125,3460.0,0.4886025119029199
2482.0,4159.0,120.29411764705856,3467.1176470588234,3501.0,0.6307831305050401
2499.0,4156.0,17.333333333333258,3453.6666666666665,3462.0,0.28209479177387814
2306.0,4161.0,57203.54166666664,3735.0416666666665,6124.0,5.367219457003138
827.0,4156.0,1179.891891891896,3465.2702702702704,3506.0,2.014559765517849
785.0,4154.5,44.25,3448.5,3462.0,0.4886025119029199
205.0,4153.5,65.42857142857065,3451.7142857142853,3462.0,0.5641895835477563
928.5,4153.5,96.30000000000109,3451.1000000000004,3458.0,0.690988298942671
2497.5,4151.0,18.333333333333258,3455.6666666666665,3470.0,0.28209479177387814
2480.0,4151.5,0.0,3455.333333333333,3484.0,0.0
1963.5,4161.5,25837.953580901773,3498.8700265251987,3729.0,7.175418042889776
2369.0,4149.5,416.8421052631538,3460.6842105263154,3486.0,1.2615662610100802
1603.0,4149.0,354.6190476190445,3451.238095238095,3471.0,1.3231418571003069
2549.0,4150.5,4150.028089887628,3487.5955056179773,3573.0,3.1030427095126596
2492.5,4146.0,0.0,3456.6000000000004,3467.0,0.0
1884.5,4148.0,85.5,3447.5,3460.0,0.690988298942671
419.0,4149.0,329.70000000000095,3450.4,3460.0,1.2927207364566027
97.5,4147.0,17.64285714285711,3454.285714285714,3470.0,0.28209479177387814
2522.0,4147.5,185.83333333333258,3456.1666666666665,3483.0,0.8920620580763856
1993.5,4146.5,446.68421052631606,3457.842105263158,3477.0,1.3528790949515024
1480.5,4148.0,544.4444444444412,3455.296296296296,3478.0,1.5450968080927583
127.0,4149.5,3051.3170731707323,3473.487804878049,3530.0,2.985410660720923
1754.0,4144.0,69.0625,3446.625,3453.0,0.6307831305050401
1269.0,4143.5,147.60000000000082,3451.8,3462.0,0.8462843753216345
64.5,4144.5,15.916666666666515,3450.833333333333,3461.0,0.28209479177387814
2047.0,4142.0,30.5,3449.5,3459.0,0.3989422804014327
1867.0,4149.5,3696.00000000003,3475.0000000000005,3564.0,3.2410224072142872
1704.5,4142.5,30.666666666666515,3449.6666666666665,3453.0,0.3989422804014327
2510.0,4142.0,26.5,3472.0,3499.0,0.28209479177387814
1388.5,4140.0,124.59375,3446.6875,3452.0,0.8462843753216345
335.0,4139.5,44.8125,3448.875,3457.0,0.4886025119029199
2127.5,4139.5,2391.826086956521,3489.3478260869565,3622.0,2.326213245840639
1887.5,4137.0,57.714285714285325,3447.8571428571427,3456.0,0.5641895835477563
1622.5,4141.0,6745.311881188107,3499.7821782178216,3612.0,3.6454681109801608
1400.5,4138.0,801.3333333333285,3463.5185185185182,3483.0,1.692568750643269
33.5,4139.5,2973.5,3497.25,3657.0,2.4592453796829674
2534.5,4137.0,0.0,3453.6666666666665,3465.0,0.0
1349.0,4136.0,229.99999999999864,3451.8571428571427,3479.0,1.055502061411188
153.0,4137.0,96.81818181818244,3451.2727272727275,3465.0,0.690988298942671
85.5,4135.0,0.0,3450.7142857142853,3465.0,0.0
14.5,4134.0,51.83333333333303,3470.833333333333,3509.0,0.3989422804014327
1867.0,4133.0,152.18181818181893,3452.818181818182,3463.0,0.8462843753216345
869.5,4133.0,341.3684210526269,3448.6842105263154,3461.0,1.3528790949515024
2536.5,4131.5,133.99999999999955,3463.6666666666665,3516.0,0.690988298942671
2348.5,4130.5,170.59090909090946,3456.909090909091,3472.0,0.8462843753216345
2565.0,4130.5,88.86363636363626,3454.5454545454545,3475.0,0.6307831305050401
2557.5,4129.0,0.0,3460.6000000000004,3480.0,0.0
1174.0,4129.0,16.333333333333258,3451.6666666666665,3459.0,0.28209479177387814
1030.5,4129.5,309.34375,3451.5625,3475.0,1.2296226898414837
525.0,4128.5,83.25,3446.75,3453.0,0.690988298942671
2367.5,4129.0,34.81818181818198,3453.818181818182,3484.0,0.3989422804014327
2087.0,4129.5,1472.8648648648677,3475.6486486486488,3531.0,2.0342144725641096
550.0,4128.5,0.0,3446.428571428571,3448.0,0.0
2290.5,4128.0,590.9090909090935,3466.2727272727275,3502.0,1.4104739588693906
841.0,4129.0,1721.3000000000054,3473.6444444444446,3533.0,2.2390579955406924
311.5,4127.5,87.60000000000082,3448.2000000000003,3457.0,0.690988298942671
2042.5,4127.0,833.4444444444352,3451.055555555555,3485.0,2.0342144725641096
2027.5,4129.0,7823.6914893616795,3520.606382978723,3747.0,3.500704303147574
727.0,4125.5,202.50000000000023,3450.153846153846,3462.0,1.0171072362820548
591.5,4124.5,0.0,3447.8,3455.0,0.0
522.0,4125.0,163.6666666666656,3451.733333333333,3478.0,0.8920620580763856
2501.0,4124.5,126.0,3461.0,3488.0,0.690988298942671
2494.5,4127.5,4398.0859375,3522.484375,3830.0,2.6007854739300496
2492.0,4130.0,245.0,3454.0,3515.0,1.055502061411188
1209.0,4123.0,124.0555555555552,3454.4444444444443,3461.0,0.7463526651802308
1047.0,4127.0,916.1860465116313,3456.3953488372094,3490.0,1.974663542417147
987.5,4125.0,1782.7976190476124,3477.4523809523807,3550.0,2.203230756026887
2163.5,4124.5,3311.904761904748,3485.238095238095,3596.0,2.8209479177387813
1068.0,4122.5,95.10000000000082,3450.7000000000003,3461.0,0.690988298942671
2242.5,4121.5,1744.913043478257,3471.086956521739,3509.0,2.309045385777095
1981.5,4121.5,451.0,3460.0,3496.0,1.3231418571003069
52.5,4121.5,3332.500000000014,3490.666666666667,3639.0,2.720423653362309
1990.5,4119.5,1504.4878048780556,3472.7317073170734,3525.0,2.111004122822376
2519.5,4117.0,102.22222222222172,3459.8888888888887,3484.0,0.6307831305050401
2484.5,4116.5,0.0,3459.875,3479.0,0.0
1150.0,4119.0,894.6666666666624,3463.733333333333,3499.0,1.7841241161527712
1002.0,4116.5,163.7307692307702,3448.769230769231,3460.0,0.9356025796273888
986.5,4117.0,73.84615384615472,3448.538461538462,3458.0,0.6307831305050401
510.0,4116.0,15.4375,3449.875,3458.0,0.28209479177387814
1393.0,4118.0,1711.4615384615518,3464.038461538462,3497.0,2.4592453796829674
949.0,4116.0,309.1764705882365,3453.3529411764707,3467.0,1.196826841204298
71.0,4115.0,15.125,3449.25,3463.0,0.28209479177387814
135.0,4114.5,460.20000000000437,3457.3500000000004,3483.0,1.381976597885342
2487.5,4112.0,0.0,3463.0,3465.0,0.0
1632.0,4113.0,182.5000000000016,3452.1818181818185,3459.0,0.9356025796273888
2522.0,4112.0,16.833333333333258,3452.6666666666665,3464.0,0.28209479177387814
1798.5,4112.0,358.76470588235065,3456.7647058823527,3469.0,1.2296226898414837
1555.5,4112.0,97.99999999999955,3451.6666666666665,3457.0,0.690988298942671
1129.5,4112.5,109.20000000000095,3450.2000000000003,3460.0,0.7463526651802308
7.5,4111.0,87.25,3462.625,3486.0,0.5641895835477563
711.0,4113.0,2728.7848101265695,3466.8734177215188,3526.0,3.0119481662601757
10.0,4118.0,9025.818713450264,3497.485380116959,3675.0,4.278179338873952
1094.0,4108.0,115.1111111111095,3447.7777777777774,3454.0,0.7978845608028654
2242.0,4109.0,1316.0909090909104,3461.4545454545455,3499.0,2.221216611645239
1064.5,4108.5,1102.5,3464.0,3503.0,1.974663542417147
1939.0,4106.5,1846.9666666666778,3474.1333333333337,3526.0,2.309045385777095
360.5,4109.5,10772.239495798305,3531.798319327731,3914.0,3.898627587405086
50.0,4103.0,109.99999999999955,3455.6666666666665,3483.0,0.690988298942671
2564.5,4103.0,453.49999999999955,3462.190476190476,3497.0,1.2927207364566027
2115.0,4104.0,1729.5652173912947,3472.2173913043475,3522.0,2.274320920733615
2519.0,4102.0,35.0,3454.0,3495.0,0.3989422804014327
17.5,4100.0,38.0,3457.0,3475.0,0.3989422804014327
2502.5,4111.5,22884.944625407188,3520.485342019544,3952.0,5.99077955421683
2507.0,4114.5,531.0967741935428,3444.290322580645,3517.0,1.828183197857863
657.0,4100.5,364.22222222221944,3452.111111111111,3466.0,1.3231418571003069
27.5,4099.0,0.0,3452.8,3481.0,0.0
2564.0,4098.5,33.14285714285688,3452.142857142857,3464.0,0.3989422804014327
2514.5,4099.0,85.66666666666652,3504.6666666666665,3614.0,0.3989422804014327
1108.5,4100.0,94.5,3450.5,3462.0,0.690988298942671
2242.0,4099.0,789.6458333333289,3473.458333333333,3526.0,1.5191269449366247
1707.5,4101.0,2285.6724137931,3472.155172413793,3536.0,2.6160394784772456
907.0,4098.5,293.0,3455.625,3473.0,1.1283791670955126
281.0,4099.0,715.6666666666638,3456.6666666666665,3477.0,1.738949084575512
2530.0,4097.0,0.0,3450.333333333333,3461.0,0.0
1553.0,4097.0,174.16666666666583,3450.6666666666665,3460.0,0.9356025796273888
362.0,4098.5,500.2666666666628,3450.2666666666664,3470.0,1.5957691216057308
2500.0,4095.5,22.333333333333258,3463.6666666666665,3494.0,0.28209479177387814
2522.0,4096.0,22.875,3464.75,3481.0,0.28209479177387814
2418.0,4094.0,785.5517241379325,3460.344827586207,3504.0,1.738949084575512
347.0,4094.0,1075.135135135144,3460.3513513513517,3499.0,2.0342144725641096
1574.0,4097.0,8290.95491803281,3503.172131147541,3728.0,3.9593890809759644
1445.5,4092.5,631.2499999999955,3461.083333333333,3490.0,1.5450968080927583
82.5,4090.5,22.5,3464.0,3480.0,0.28209479177387814
2486.5,4089.0,0.0,3458.8,3473.0,0.0
2187.0,4094.0,1104.7826086956456,3455.8260869565215,3487.0,2.1850968611841584
492.0,4095.5,31855.0636363636,3586.2181818181816,4711.0,5.5062706670673265
810.5,4090.5,1127.3333333333276,3462.358974358974,3503.0,2.0342144725641096
697.0,4090.5,360.20967741935146,3450.322580645161,3459.0,1.3528790949515024
2340.5,4088.5,291.5000000000009,3457.866666666667,3499.0,1.0925484305920792
2030.0,4089.5,1075.74285714285,3465.7714285714283,3507.0,1.913259964331453
871.0,4089.5,1762.395833333328,3469.3541666666665,3512.0,2.360174359706574
710.5,4088.0,220.5,3450.5,3468.0,1.055502061411188
95.5,4088.0,0.0,3456.1666666666665,3467.0,0.0
60.5,4087.5,40.85714285714266,3459.8571428571427,3497.0,0.3989422804014327
2094.5,4086.5,762.729166666662,3468.208333333333,3512.0,1.5706373285785544
2113.0,4084.5,32.33333333333303,3451.333333333333,3458.0,0.3989422804014327
1586.5,4083.5,531.5217391304327,3454.4347826086955,3474.0,1.5450968080927583
1082.0,4087.5,4525.67708333331,3477.395833333333,3575.0,3.5120518347003205
84.0,4084.0,20.714285714285552,3460.428571428571,3481.0,0.28209479177387814
2559.0,4086.0,851.3414634146375,3475.756097560976,3525.0,1.5450968080927583
784.0,4082.5,205.2916666666647,3450.583333333333,3464.0,1.0171072362820548
276.5,4084.5,750.0000000000014,3454.714285714286,3491.0,1.828183197857863
2516.5,4080.5,269.16666666666515,3454.8888888888887,3490.0,1.0925484305920792
1830.0,4080.0,272.0,3453.0,3470.0,1.1283791670955126
1488.0,4081.5,1161.2435897435867,3462.8205128205127,3497.0,2.0536810833075387
1387.5,4080.5,135.40909090909054,3449.090909090909,3456.0,0.8462843753216345
2484.5,4081.0,451.079999999999,3469.12,3542.0,1.196826841204298
1059.0,4078.5,215.92307692307668,3449.846153846154,3462.0,1.055502061411188
591.0,4077.5,28.83333333333303,3447.833333333333,3452.0,0.3989422804014327
382.0,4082.5,10680.792899408301,3495.8402366863907,3626.0,4.703460118867115
2550.5,4077.0,0.0,3463.75,3489.0,0.0
166.0,4077.5,513.9310344827588,3457.0689655172414,3493.0,1.4658075357087597
2490.0,4074.0,0.0,3470.6000000000004,3482.0,0.0
170.5,4073.5,41.5,3460.5,3474.0,0.3989422804014327
2498.0,4073.5,71.75,3454.875,3468.0,0.5641895835477563
1844.5,4078.5,9504.0,3515.0,3742.0,3.9694255713009206
454.5,4073.5,716.4838709677383,3456.7096774193546,3481.0,1.738949084575512
1666.0,4072.0,360.10526315789184,3451.736842105263,3465.0,1.3231418571003069
531.0,4072.0,27.22222222222217,3446.222222222222,3455.0,0.3989422804014327
433.0,4077.0,7928.290540540542,3485.9054054054054,3620.0,4.342794118581907
2551.0,4071.0,0.0,3455.25,3475.0,0.0
2534.5,4070.0,74.0625,3468.375,3497.0,0.4886025119029199
2357.0,4074.0,3794.05479452054,3489.2602739726026,3611.0,2.9316150714175193
328.0,4070.0,105.0,3454.0,3465.0,0.690988298942671
521.0,4070.0,330.1666666666656,3450.4444444444443,3461.0,1.2927207364566027
363.0,4072.0,2797.8260869565192,3470.8115942028985,3531.0,2.9316150714175193
2515.5,4067.0,19.166666666666515,3457.333333333333,3486.0,0.28209479177387814
2138.5,4075.5,26845.866666666694,3556.6711111111113,4309.0,5.570925767134184
1133.5,4068.5,466.30434782608336,3454.869565217391,3467.0,1.438406847937898
2211.5,4067.5,2022.8684210526258,3493.9210526315787,3608.0,2.072964896828013
561.0,4097.0,6433085.173633441,5644.981028938907,38878.0,21.44662643717136
586.0,4116.5,196.5833333333312,3447.083333333333,3464.0,1.055502061411188
588.5,4109.5,159.27272727272702,3445.5454545454545,3456.0,0.9772050238058398
579.0,4072.5,173.25,3443.75,3453.0,1.055502061411188
568.5,4069.5,232.53571428571263,3446.3571428571427,3460.0,1.1631066229203195
1102.5,4070.0,5835.999999999987,3482.4347826086955,3569.0,3.826519928662906
1044.0,4067.0,1965.101851851847,3466.3518518518517,3505.0,2.5700058634784586
411.0,4067.5,1128.1568627450906,3454.254901960784,3473.0,2.256758334191025
1416.5,4065.0,477.55263157894296,3460.5263157894733,3478.0,1.3528790949515024
1367.0,4070.5,30172.47738693465,3595.4472361809044,4666.0,5.216847253726536
2126.5,4063.0,1072.413793103451,3472.6206896551726,3519.0,1.7841241161527712
1269.5,4068.5,6316.421052631535,3476.6842105263154,3578.0,4.174621691670102
271.5,4065.5,2185.3023255813823,3458.0232558139533,3492.0,2.985410660720923
64.5,4063.0,380.86363636363785,3461.318181818182,3494.0,1.196826841204298
168.5,4061.0,0.0,3446.0,3449.0,0.0
2281.0,4061.5,2017.9799999999987,3473.54,3541.0,2.4266711549775604
12.0,4061.0,0.0,3483.0,3514.0,0.0
2526.5,4058.5,21.916666666666515,3462.833333333333,3474.0,0.28209479177387814
1523.5,4064.0,13650.0,3516.5,3733.0,4.720348719413148
1178.5,4055.5,59.714285714285325,3448.8571428571427,3459.0,0.5641895835477563
970.5,4057.5,770.7666666666655,3459.5666666666666,3481.0,1.738949084575512
765.0,4058.5,1297.738095238094,3466.190476190476,3518.0,2.0920709679710012
1381.0,4055.0,75.3125,3449.125,3458.0,0.6307831305050401
